id,predicted_category,original_text,true_label
619,Is about food,"Slapen op een parkeerplaats Hart 1 Nieren Diagnose praat wekelijks met een bekende Nederlander over zijn of haar gezondheid. Deze week WD-kamerlid Laetitia Griffïth (39). ""Achter in de auto heb ik altij d een lekker dekentje en j een kussen liggen."" jj/ÉËÊk Goed eten, goed JÊÊjÊÊfL drinken,goed ontjJIIIIJr spannen. Dat is wat ik doe om gezond te blijven. Met goed eten bedoel ik met dat ik perse altijd BBBBBlili groenten en fruit moet hebben. Ik houd van warm eten, vooral van vis, aardappeltjes en rijst. De ene keer Surinaams, de andere keer Hollands. Mijn vriend kan héél goed koken en hij vindt het ook nog eens leuk om mij te verwennen met allerlei heerlijke gerechten. Zoals aardappeltjes uit de oven met zalm erbij. Dat ik zo slank blijf, komt doordatik niet eet als ik het te druk heb. Een ongezonde gewoonte, ik weet het. Maar als mijn leven te hectisch is, dan lukt het me gewoon niet om te eten. Dan teer ik op mijn vetvoorraden. Dat mag overigens niet te lang duren. Als ik slecht eet, ga ik me uitgeput voelen. Met sporten ben ik gestopt in 2002, het jaar dat ik in de Kamer kwam. Tot die tijd speelde ik volleybal : één keer per week trainen, en elke week competitie. Nu moet ik het hebben van heen en weer lopen in de gangen van het Binnenhof, en van tuinieren. Dat is óók sporten hoor. Ik doe dat uren achter elkaar, tot de zweetdruppels van mijn lijf lopen. Dan voel je wel hoeveel energie het kost.En dansen natuurlijk hè. Als ik daar behoefte aan heb, ga ik lekker uit of organiseer ik zelf een feestje met mijn vrienden en familie. Goed voor de lij n en heel ontspannend. De afgelopen weken waren enerverend. Eerst was er de justitiebegroting, toen de moord op Theo van Gogh die ons allemaal erg geraakt heeft. Het debat daarover duurde tot 03.00 uur in de ochtend. De volgende dag, vrijdag, moest ik om half elf al weer in Zutphen zijn. Dan slaapje dus maar een paar uurtjes. Vanuit Zutphen moest ik door naar Deventer voor een spreekbeurt. Dat is dan eigenlijk niet meer op t",Is not about food
199,Is about food,"Surinaamse keuken verovert supermarkt CASPER POSTMAA DEN HAAG Tien jaar geleden, op het North Sea Jazzfestival, bracht hij voor het eerst als professionele kok de Surinaamse keuken over het voetlicht en nu staat Saunic Kallasingh (41) op punt om Nederland en Europa te veroveren. Met ingang van vandaag liggen in 480 filialen van C1000 zijn kant en klare Surinaamse maaltijden. Contacten met de befaamde Belgische supermarktketen Delhaize zijn vergevorderd. ""Dè bron van mijn kookkunst is oma,"" zegt Kallasingh. Daar begint in Suriname alles mee. Toen ik in 1999 het idee kreeg om Surinaamse kant en klaar maaltijden op culinair niveau te gaan verkopen, ben ik voor het eerst weer teruggegaan naar Paramaribo. 'Oma hoe heb je dit gedaan, oma waar komt dit gerecht vandaan?' Dagen ben ik met haar bezig geweest. Toen ben ik het binnenland ingegaan om met creolen en indianen over hun gerechten te praten, later ook met Javanen. Kortom met iedereen die wat afweet van de Surinaamse keuken. Terug in Nederland was ik acht kilo aangekomen."" Voordat C1000 besloot met Saunic Kallasingh in zee te gaan, werd eerst in 40 winkels een proef genomen, het was een succes: Taste of the world, Saunic' eigen culinaire onderneming was geboren. Hij vond onderdak bij het Westlandse bedrijf Gebr. Van der Ende in Maasdijk, dat jarenlange ervaring heeft met de productie van supermarktmaaltijden. Piet van der Salm, al 27 jaar bij Van der Ende werkzaam als kok en ontwikkelaar van nieuwe gerechten, ziet de toekomst rooskleurig in: ""Het ziet er prachtig uit, het is een eerlijk product zonder conserveringsmiddelen en het is bijzonder."" Kallasingh verwacht dat hij binnen een jaar ruim 400.000 maaltijden zal verkopen. Daarnaast heeft hij voor 2006 een tweede culinaire lijn gepland: De Wereldkeuken. Kant en klaar maaltijden, snacks en soepen uit Thailand, India, Griekenland en Nederland. 'Dé bron van mijn kookkunst is oma,' zegt Saunic Kallasingh (r). Samen met Van der Ende-medewerkers Anke en Piet test hij in d",Is about food
259,Is not about food,"Onderzoek naar declaraties apothekers Van een onzer verslaggevers Zeist - Zorgverzekeraars gaan grootscheeps onderzoek doen naar het declaratiegedrag van apothekers. Aanleiding zijn onderzoeken van verzekeraars De Friesland en Zorg en Zekerheid waaruit bleek dat apothekers te veel declareerden. Daarbij ging het om forse bedragen, soms van ruim 20.000 euro per apotheek. Volgens koepelorganisatie Zorgverzekeraars Nederland gebeurde een en ander bijvoorbeeld door een huisartsenrecept voor medicijnen voor drie maanden, in drie aparte recepten te 'knippen'. De patiënt ontvangt dan telkens medicijnen voor een maand. Apotheken krijgen een vergoeding van 6 euro voor elk recept. Apothekersorganisatie KNMP zegt geen aanwijzingen te hebben voor frauduleus gedrag. Maar als zorgverzekeraars die wel hebben, moet dat worden onderzocht, vindt de organisatie.",Is not about food
102,Is about food,"Blinde vink, nieuwe stijl Eten Als buitenlandse koks zich over de Nederlandse keuken ontfermen, en daarvan kond doen in een kookboek, valt dat op. Ten eerste omdat het niet dikwijls gebeurt en ten tweede omdat het zelden correct geschiedt. De titel van het gerecht is fout gespeld of de receptuur klopt eenvoudig weg niet (zelfs als je regionale varianten in ogenschouw neemt). Zo zijn de 'blinde vinken nieuwe stijl' van de Brit Paul Gayler in zijn 'KAAS' niet blind maar van de signatuur 'sla'. Althans, volgens de letter der wet: van een blinde vink is het omhulsel een zeer dun lapje vlees (dunne schnitzel, rosbief, zoiets) en X \ een slavink wordt gewik- I keld in spek. Een kniesoor et- XA cetera, maar toch. \ ^ Dat de vink in dit'KAAS'voor- £ komt, is omdat Gayler het 'oer- V ^ Hollands recept geheel anders inricht en ook een jasje van kaas meegeeft. Voor 4 personen: 4 dunne kalfsschnitzels van 3 mm dikte (klop of rol ze zonodig tussen folie uit); 4 plakken ontbijtspek; 8 plakken belegen Goudse of Edammer kaas; bloem; 2 eieren, losgeklopt; 100 gram vers wittebroodkruim; zout en versgemalen zwarte peper; 4 eetlepels olie of geklaarde boter; 2 citroenen, geschild, in schijfjes van een halve centimeter. Bestrooi elke schnitzel met wat zout en peper, beleg ze met een plak ontS?k en 2 plakken kaas. Vouw ze 1 om (zodat de vulling sluit), f ze met bloem, zet ze 30 mijn koud weg. Haal het vlees door ei, en broodkruim (vermengd met wat zouten peper). Bak ze in hete olie of boter in een koekenpan in ca. 5 minuten per zijde goudbruin. Serveer ze met citroenplakjes, prei en/of asperges. De saus, met vleesbouillon, Marsala, salie en tips, volgt zaterdag! ALMAHUISKEN",Is about food
616,Is not about food,"Mamma mia! Alles wordt een musical! Van den Ende: Ik kan mij nog niks voorstellen bij Turks Fruit op toneel Tot nu toe • New York heeft eind 19de eeuw de musicalprimeur met The Black Crook (1866) en later het grootschaliger Show Boat (1927). • T oonaangevend inde musicalwereld is van meet af aan Broadway in New York. In de jaren 60 komt West End in Londen op. • In Nederland duurt het tot diep in de jaren 50 voordat het musical-genre aanslaat met importproducties als Porgy and Bess (1957) en Free and Easy (1959). In de jaren 60 volgen de eerste Nederlandse producties, zoals Heerlijk duurt het langst (1965). ALBERT KOK AMSTERDAM Tot een jaar of vijftien geleden was het culturele leven overzichtelijk: eerst was er het boek, vervolgens de film en daarmee was de kous af. Maar nu is alles anders. Na het boek en de film komt nu ook nog de musical. Daarbij ontstaat de stellige indruk dat elk gegeven vroeg of laat in het theater met zang en dans wordt opgeleukt. Of het nou gaat om een stripverhaal (Jan, Jans en de Kinderen), een kinderserie (TiTaTovenaar), een sprookje (Beauty and the Beast), het Nieuwe Testament (Jesus Christ Superstar), of het repertoire van een popgroep (Mamma Mia!). Joop van den Ende, als grootste musicalproducent van Nederland medeverantwoordelijk voor dit fenomeen, fronst zijn wenkbrauwen. Naar zijn smaak moet het onderliggende verhaal van een musical wel degelijk aan bepaalde voorwaarden voldoen. ""Het grote publiek verwacht van een musical spektakel, mooie decors, kleurrijke kostuums, een beetje humor. En veel romantiek. Die verwachtingen zijn er; daarmee moetje als producent rekening houden."" Concreet: is Turks Fruit, die morgen in Tilburg in première gaat, een goed idee? ""Wat ik nu ga zeggen is niet vervelend bedoeld hoor, maar ik kan me daar nog niks bij voorstellen. Dat boek, die film - daar kun je op het toneel niet mee aankomen. Dat wordt met alle expliciete seks te direct; dan krijg je dingen te zien die je in het theater niet wil zien. Om die ",Is not about food
724,Is about food,"Drie-in-de-pan ET E N |- Heb ik bij 'terugblikken op 50 jaar televisie' als enige Okkie Trooi met zijn krentenbollenkoffer gemist? Krentenbollen, waarvan je er als kind eentje per week kreeg, dus je snakte naar zo'n magische koffer vol! De moeder van een vriendinnetje, in wier huis het Blauwe Oog al door de kamer priemde, begreep onze krentenbollentrek. Ze presenteerde ze op woensdagmiddag bij Okkie Trooi of de Verrekijker, programma's die je ademloos én schoenenloos volgde, op de harde jabo-vloerbedekking, met de ribbels in je bips. Of ze deelde tijdens het Huisje met de Vier Windstreken dunne Dr. Oetker-pannenkoekenuit, opgerold, met harde kristalsuiker erin. Je vreesde de ouderlijke toom ('Hè kind, nu eet je niets van je andijvie'), maar toch schoof je ze naar binnen. Ook drie-in-de-pan ging erin als koek, naar oud vaderlands recept. Voor circa 18 stuks: 6o gram krenten; 60 gram rozijnen; 3 dl melk; 1 ei; 250 gram bloem; 5 gram zout; 10 gram verse gist (of 4 gram gedroogde); 50 gram boter of olie; suiker; kaneel. Laat de melk lauwwarm worden en meng de helft ervan met de gist. Meng de gezeefde bloem met het zout in een grote mengkom, maak een kuiltje, giet het gist-melkmengsel erin en roer vanuit het midden een glad beslag. Laat het enkele minuten staan. Meng de resterende melk er door (goed roeren) tot het beslag als een brede band van een lepel loopt. Voeg krenten en rozijnen toe en laat het beslag afgedekt 1 uur rijzen op een warme plaats. Verhit boter of olie in een koekenpan en bak er langzaam dikke koekjes van (6 cm doorsnee), met drie tegelijk in de pan. Draai ze pas als de bovenkant droog is. Serveer ze bestrooid met suiker en of kaneel, al dan niet bij de buis. Alma Huisken",Is about food
348,Is about food,"Hazelnoot- koekje en andere koek Eten Een lezeres uit Zuid-Holland proefde geweldig lekkere hazelnootkoekjes bij een vriendin (die de bereidingswijze helaas vergat). De lezeres: 'het bijzondere was dat ook de vulling rijkelijk uit hazelnoten bestond'. Wie bakt een perfect, gevuld en welbeproefd hazelnootkoekje? Zend uw recept naar www.almahuisken.nl Het beste krijgt een plekje in de krant. Vandaag moppen en pitmoppen. Voor de moppen: 200 gram zelfrijzend bakmeel; 125 gram kristalsuiker; 1 theelepel rasp van een onbespoten citroen; i gram zout; idu gram boter. Doe bakmeel t/m zout in een grote kom, snijd boter met twee j messen erdoor en kneed de mas- | sa snel tot een gelijkmatig deeg. Vorm tot een rol van 3-4 cm doorsnee. Stort de kristalsuiker op een droog werkvlak, wentel de rol erdoor en laat hem in plasticfolie gewikkeld 1 uur opstijven in de koelkast. Verwarm de oven voor op 160° C. Snijd het deegin schijljes van een halve centimeter dikte en leg ze op een ingevette bakplaat, met een onderlinge tussenruimte van 2 cm. Bak ze in circa 20- 25 minuten gaar. Pitmoppen: 100 gram basterdsuiker; 200 gram bloem; 150 gram boter; 1 eiwit; 3 gram zout; 300 gram gepelde amandelen; 1 ei, losgeklopt Verwarm de oven voor op 160° C. Zeer suiker en Dioem Doven een grote kom, meng zout en eiwit er goed door. Snijd de boter klein, voeg toe en kneed er vlug een gelijkmatig deeg van. Rol uit op een bebloemd werkvlak tot een lap van 3 cm dikte. Bestrijk met losgeklopt ei voor een mooie glans. Steek er dikke hompjes uit van circa 3 cm. Druk op elk hompje een amandel. Vet een bakplaat in, leg de pitmoppen erop (met 2 cm tussenruimte) en bak ze in circa 20-25 minuten gaar. ALMA HUISKEN O www.almahuisken.nl",Is about food
512,Is not about food,"Spotten met de zwaartekracht Als je het brein van Nederlandse ontwerpers vrij laat broeien, ontstaan de verrassende meubels, keukenspullen en accessoires die museum Het Valkhof in Nijmegen nu tentoonstelt. Vorm versus functie. Door Roos Tesselaar Nijmegen - Nooit gedacht dat die afschuwelijke schooltas uit de eerste klas, waar vele brugpiepers hun woordenboeken, bosatlas en kleurige broodtrommels in meesleepten, nog eens design zou worden. Zelfs de weeïge leergeur is helaas nog precies hetzelfde. Ontwerpster Susan Boer heeft een knalblauw exemplaar getransformeerd tot zitting van een hippe buisstoel a la Marcel - Bauhaus - Breuer. Terwijl je billen bobbelen op het handvat, drukt je rug tegen het metalen slot. Zelfs het sleuteltje ontbreekt niet. Sit Back - nou, liever niet - is een van de vele verrassingen op de tentoonstelling In Vorm, Nederlands design van accessoires, meubels en kookgerei in het Nijmeegse museum Het Valkhof. Een hoeden-tassen-sjaalzaak, een woonwinkel en een kookspecialist hebben ruim 30 Nederlandse ontwerpers aangemoedigd hun creatieve brein vrij te laten broeien. Weg met discussies over nut en noodzaak, bruikbaarheid en productiebeperkingen, leve de fantasie. Uiteraard hebben de uitgenodigde designers het er goed van genomen. Zo'n grenzeloze opdracht is immers uniek in een wereld waar de wetten van functionahteithetvaakwinnen van vorm. Ilse Horck ontwierp de donkerrode schoudertas Eindeloos, waar lange leren linten uitkomen als slierten spaghetti uit een pastamachine. Als een sluier slepen de vrolijk gekleurde strepen achter hun draagster aan. Praktisch? Nou nee, en al helemaal niet op de fiets. Maarwel fascinerend. Ook Kees Marcelis zocht de grenzen op. Zijn verstrekkende tafel Zoeff balanceert op één poot en speelt en spot dus lekker met de zwaartekracht. Waarschijnlijk is één kopje tomatensoep al voldoende om deze ingenieuze constructie uit zij n evenwicht te brengen. Jammer van de gele, door kunstenares Janet Honig bewerkte binnenkant, die ",Is not about food
212,Is about food,"'Uiteindeliik wil iedereen radijsjes uit grootmoeders tuin' Unilever stopt met de verkoop van gen-eten. Consumenten in Duitsland,Oostenrijken Engeland willen het niet meer. De meerderheid van de Nederlandse consumenten zal het voorlopig nog een zorg zijn. Door Bas Groenendijk en Bob van 't Klooster Rotterdam - ""It's Frankensteinjood"", zei de Britse prins Charles anderhalf jaar geleden. De ooit wat sullige kroonprins, die na het ongeluk van Diana transformeerde tot een man die serieus genomen moet worden, sprak zich uit tegen het gemanipuleer van eten. De multinational in bio-technologie Monsanto was juist een gelikte campagne begonnen vóór het gebruik daarvan. De boodschap was dat je wel gek moet zijn om geen gemanipuleerd voedsel te willen eten. Dat schoot de Engelsen in het verkeerde keelgat. Grote supermarkten hebben inmiddels geen genetisch gemanipuleerde ingrediënten meer in hun eigen producten. En Sainsbury's besloot onlangs ook het vlees uit de schappen te weren van dieren die genetisch gemanipuleerd graan eten. Ook in Duitsland en Oostenrijk is van oudsher veel belangstelling voor planten. De plantenleer van de i8de-eeuwse schrijver Goethe is nog steeds uiterst populair leesvoer voor veel jongeren. ""Voor de Duitser geldt: een plant moet een plant blijven zoals een plant bedoeld is"", zegt de Wagenirigse hoogleraar C. van Woerkum, gespecialiseerd in communicatie en nieuwe technieken. ""De consumenten in de grote markten van Europa hebben zich tegen dit voedsel gekeerd."" Maar waarom in Nederland niet? Natuur- en milieuorganisaties zijn al enkele jaren bezig de genetisch gemodificeerde organismen onder de aandacht te brengen. Maar het wil niet vlotten. ""Nederlanders geven slechts io procent van hun inkomen uit aan eten"", zegt J. Remmers van Milieudefensie ""Dat percentage daalt nog steeds en is het laagste in Europa."" Milieudefensie geeft de moed niet op en lanceert in juli opnieuw een campagne 'Eten zonder bijsmaak' om de discussie aan te zwengelen. ""De genproduc",Is about food
238,Is not about food,"EN VERDER... m*U Vrije Geluiden Nederland 3 - Amerikaanse documentaire uit 1968 over de Amerikaanse jazzbassist Charles Mingus. De musicus praat over muziek, racisme en de relatie tussen die twee. IHfel Buitenhof Nederland 3 - Gesprek met oud-kartelwaakhond Kist van de NMa en een discussie over de toekomst van de verzorgingsstaat. H*H1 Kookvanjou Nederland 3 - Chefkok Pierre Wind over goddelijk eten, zoals bijv. de appel van Adam ei Eva. Kinderen van de Haarlemse Koorschool zoeken uit wat een hemelse maaltijd inhoudt. Hollands Zicht Nederland 1 - Portret van modefotografe Wendelien Daa Zij doorkruist Nederland oj zoek naar geschikte locaties voor haar reportages. ItJtg R.A.M. Nederland 3 - Kunstmagazine met onder meer interviews met de Britse schrijver Toby Litt, auteur van de roman Zelfbeeld, en de IndiaansAmerikaanse Jhumpa Lahiri, schrijfster van de roman De naamgenoot. MUM Netwerk Nederland 1 - Het verhaal va reisleider Harinck die 16 maanden onschuldig gevan gen zat in Venezuela. Ondei druk van het kabinet kwam hij vrij. MBH De rijdende rechter Nederland 1 - Een huurder van een garage ruziet met de woningbouwvereniging die ongevraagd ging repareren en haar huurder de rekening stuurde. Mr. Visser oordeelt. ►WWÜ Close Up Nederland 1 - Documentaire over de beeldhouwer Ossip Zadkine, die in Rotterdam het beeld De verwoeste stad maakte. Charles Mingus",Is not about food
82,Is about food,"Thais: lekker heet! ieooit in Thailand is geweest, weet hoe belangrijk eten daar Op straat struikel je over tientallen kraampjes met allerlei •ine maaltijden. In Nederland zijn de meeste producten bij toko verkrijgbaar, maar goede recepten zijn onmisbaar. AD mis bezocht de Thaise kokkin van restaurant Lulu in Dtterdam en zweette uit alle poriën. JORJAN ET VAN DER VAART rhais koken staat gelijk aan: vissaus in huis halen. Want 'Nam Pla' is eén van de meest onmisbare ingrediënten van Thaise keuken. De vissaus wordt gebruikt om gerechten te zouten. In het ervolle Rotterdamse restauïtLulu, met onder meer Thaise rechten op de kaart, gaan er per ek zo'n twaalfliterflessen doortn. Nog belangrijker is de kokosrik. ""Het is echt niet aan te slei"", lacht bedrijfsleider Mark an. ""We hadden vijf dozen met jte blikken, zo'n 90 liter. Na ie dagen was het op. De Holïdse sous-chef Geert Heester grijnst. ""Ik dacht er een maand mee te doen, maar nee, hoor."" Een ander kenmerk van Thais eten is dathetbehoorlijkpittigkan zijn. ""Wij vinden al gauw iets flauw als het niet scherp is"", legt de Thaise kokkin Mooy Molawan uit. Als ze thuis rijst kookt, maakt ze het voor zichzelf extra heet. Restaurant Lulu wil haar gasten authentieke gerechten serveren. Dit betekent onder meer verse curry's. De kruidenpasta's maakt Mooy zelf, die daarvoor wel de hulp van haar moeder heeft ingeroepen. ""Bijna niemand in Thailand maakt zelf curry's, omdat ze overal te krijgen zijn. Maar het is veel lekkerder als je het zelf maakt."" ikoekjes (tod man plaa) «visfilet Tilapiafilet, 200 g rode Typasta, 2 of 3 citroenblaadjes, ml vissaus, 1 tl suiker, 20 ml soaus, handje basilicum, 10 g rode per, 200 g kousenband, 1 ei De gefileerde vis in stukken ijden en blenderen. Citroenadjes fijn snijden, rode peper ringetjes snijden, idem voor «senband. Alle ingrediënten ledmengen. Een klein beetj e galin de wok om te proeven. Op laak brengen met vissaus en nker. Draai met vochtige handen baltjes van het afgekoelde vismengtlen d",Is about food
365,Is not about food,"Chapeau TIJ DSCH Rl FTEN Spreekt Jack Nicholson tegenwoordig met een zachte g? Heeft de Amerikaanse filmacteur stiekem een optrekje in Valkenburg gehuurd? Geeft hij misschien les aan de toneelacademie in Maastricht? Het 'interview' met de be'oemde filmster in het glossy tijdschrift Chapeau! biedt geen uitsluitsel. Maar tussen al wat Limsurgs is in het magazine 'over het joede leven in het zuiden' is Ni:holson wel prominent aanwezig. 5chiphol-directeurGerlach CerFontaine is in Houthem-St.Gerach geboren. Oud-minister Wil Mbeda woont in Maastricht. Henk Brüger organiseert in dezelfde stad een internationaal :oncours hippique. Hun aanwezigheid in de kolommen van Chaaeau is dus verklaarbaar. Een summiere band met Limburg is al /oldoende aanleiding voor een jitvoeriggesprek. Jack Nicholson speelt alleen in films die ook in Limburg worden vertoond. Dat zal het zijn. Het zo exclusief in Belgisch en Nederlands Limburg gespecialiseerde tijdschrift ontmoet Nicholson in Cannes, 'waar hij een van de weinige acteurs was die zich gewoon in enkele restaurants en bars tussen de mensen begaf. Chapeau maakt kennelijk graag een uitstapje, want het is voor een sfeerimpressie ook naar New York afgereisd. Daar is zelfs nog wel een linkje met het thuisfront te vinden. De auteur ontwaart al 'Maastrichtsetoestanden' in het terrasjesbeleid van de plaatselijke horeca. Aanleiding voor het 'vreemdgaan' van Chapeau in de grote stad is ongetwijfeld de speciale reis die het tijdschrift de lezers voorschotelt. Dank zij samenwerking met een luchtvaartmaatschappij kunnen ze voor een leuke prijs een paar dagen naar New York. Zoals elke glossy probeert Chapeau de band met de doelgroep en de adverteerders zoveel mogelijk aan te halen. Het blad regelt aanbiedingen, arrangementen en kortingen. Bovendien zorgt het er voor dat regionale ondernemers ook in de redactionele kolommen aan hun trekken komen. Het gevolg is dat de grenzen tussen commercie en redactie nogal vaag zijn, maar aan die sfeer van 'ons kent",Is not about food
693,Is not about food,"Maxima kentvele 'zussen' op Nederlandse les Door Angela Bekkers Buenos Aires - ""Hoeh ghat et vandag?"",vraagt Cynthia Perucca een beetje hakkelend aan haar buurman. ""Prrima, ghorh"" antwoordt hij. Wat betekent 'ghorh', vraagt iemand in de klas. ""Dat moet 'hoor' zijn"", zegt Gerard Hofman, leraar Nederlands. Tja, leg dat maar eens uit aan een klasje Argentijnen. ""Het is een bijwoordje, het betekent eigenlijk niet zoveel"", zegt hij. Bijwoorden zonder betekenis kennen ze niet in het Spaans. De klas is niettemin enthousiast over de Nederlandse taal. 'Moeilijk, maar leuk' is een veelgehoord commentaar. ""Alleen die g-klank van jullie, garrrggggh"", zegt een meisje en ze maakt een geluid alsof ze stikt in eten. Sinds een paar weken is een groep van 50 Argentijnen bezig met een cursus Nederlands. De lessen zijn georganiseerd door de Nederlands-Argentijnse Ka- mervan Koophandel (KvK), in samenwerking met de Belgische. André Das van de KvK is verrast door het hoge aantal inschrijvingen. ""We hadden gerekend op zo'n 15 a 20 cursisten. Het driedubbele had ik zeker niet verwacht. Nederlands is toch een kleine taal. Ook voor de volgende cursus, die in augustus begint, zijn al weer veel belangstellenden."" Is dat het Méxima-effect? Das gelooft er niet zo in. ""De inschrijving sloot in januari, toen was Méxima hier nog geen issue. Er zijn wel erg veel vrouwen bij die om een Nederlandse partner de lessen volgen."" Voor veel leerlingen is het inderdaad de liefde die hen tot Nederlandse les brengt. Maxima Zorreguieta heeft bij deze cursus vele 'zussen'. Vana Reynoso (29) lacht van oor tot oor als ze uitlegt waarom ze de lessen volgt. ""Ik heb een Nederlandse vriend en ik wil goed met mijn schoonfamilie kunnen communiceren."" Vriend Jean-Paul heeft ze in 1998 op een vakantie in Venezuela leren kennen. Na een driejarige relatie-op-afstand is ze er klaar voor om in december voor lange tijd naar Nederland te verhuizen. Vana is er nog nooit geweest, maar het lijkt haar een fantastisch land. ""De Nede",Is not about food
75,Is about food,"Cengkeh ETEN Een buurvrouw met wortels in Sumatra maakte me attent op twee titels van de Indonesische schrijfster Numuk Tri Heriyati. De auteur is in Nederland terecht gekomen en heeft over haar belevenissen als buitenlandse 'Een uitje op de fontanel' en 'Spruitjes bij de sambal' geschreven (respectievelijk 2002 en 1994, Bzztöh, Den Haag). In het eerstgenoemde bundeltje komen ook recepten voor opgehangen aan één van de ingrediënten en vergezeld van persoonlijke bespiegelingen. Veel van de herinneringen van de auteur drijven op de geur van cengkeh, kruidnagel. De rook van de rokok keretek, zoete kruidnagelsigaretjes, is haar even lief als Chanel nr.5. Cengkeh zit ook in een favoriet oud gerecht, sarikaya, 'een soort pudding met eieren en kokosmelk', met tandentrekkend veel suiker. Zelf aromatiseert ze gestoofde vruchten als banaan en ananas met zo'n keihard, geurig 'nageltje'. Ik geef u graag de sop buntut door, ossenstaartsoep met kruidnagel, naar recept van haar moeder. 2 fijngesneden uitjes; 2-3 fijngesneden teentjes knoflook; een scheutje olie; 1-2 verse tomaatjes; 1 in stukken gesneden ossenstaart; 2 kruidnagels; 2 plakjes gemberwortel; 1 theelepel witte peper; een snuf zout; heet water; enkele stukjes gesneden wortel; 1-2 gesneden preien. Bak de uitjes en knoflook glazig in de hete olie. Voeg de tomaatjes in hun geheel toe en roer even. Doe de ossenstaartstukken erbij, roer opnieuw. Voeg kruidnagels t/m zout toe en laat dit enige tijd pruttelen tot het sap uit het vlees vloeit. Voeg dan heet water toe tot het vlees onderstaat. Laat de soep 30-45 minuten afgesloten zachtjes doorkoken. Voeg wortel en prei toe en laat dit 5-8 minuten zonder deksel meekoken. (Suggestie voor 'toe'; in boter of olie gebakken pisang, bestoven met wat gemalen kruidnagel en voorzien van enkele meegebakken gehalveerde gekonfijte gemberbolletjes). Selamat makan! Alma Huisken",Is about food
2,Is about food,"Paddestoelen smikkelen Restaurant De Echoput is inmiddels net zo legendarisch als de plek waar het ligt: de Kroondomeinen (bezit van de familie van Oranje) op de Veluwe. Peter Klosse is de eigenaar en zijn vader was in de vorige eeuw decennia lang een culinair boegbeeld. Zoonlief ontwikkelde zich tot dé smaakspecialist van Nederland en kok Ttieus de Kok (geen grapje) zwaait sinds 1974 de scepter in de keuken. Naar de Veluwe ga je onder andere om wild te zien en paddestoelen te zoeken. Daarom hebben Klosse en De Kok er een boek over gemaakt: De Echoput, 80 Wild el paddestoelengerechten. Leuk is dat ze recepten geven over vier seizoenen en niet alleen de herfst, waarvan wij denken dat dat de enige tijd is waarin je deze dingen eet. Niet dus. Gepocheerde henneneitjes met stukjes krab en morieljes eten Klosse en De Kok gewoon in de lente. Wij echter in de herfst, maar dat is om uit te proberen of de receptuur deugt. En die deugt, wat te verwachten was van deze lieden. Wel diep in de buidel tasten voor de aankoop van de ingrediënten, want er wordt rijk gestrooid met ganzenlevers, truffels en reeruggen. Karin Kuijpers Tl R ION, 128 BLZ., €29,90.",Is about food
79,Is about food,"Culinaire confidenties ETEN Al 22 jaar voeren ze twee Michelinsterren, moeder Thérèse en dochter Patricia Desmedt in het Belgische Waregem. Of moet ik zeggen 'familie Desmedt' want ook een zus (gastvrouw) en broer (wijnmeester) zijn in het restaurant met de lieflijke naam 't Oud Konijntje vertegenwoordigd. En konijntjes zijn door fotograaf (Bart van Leuven) en uitgever (Stichting Kunstboek) in groten getale opgevoerd... Door die knusse uitstraling heen blinkert de vakkennis van de restaurateurs, die ons vrijelijk in heur receptuur laten delen. Zoals we van Belgen weten en mogen verwachten, staat het koken op hoog niveau, maar ik vond ook een recept - een klassieker zelfs - waaraan iedereen zich kan wagen. Uiteraard met konijn, hier smakelijk gecombineerd met Rodenbachbier, ook in Nederland bij gespecialiseerde bierwinkels te koop. (Het mooi verzorgde 'Culinaire confidenties' kost 60,00 euro). Voor 4 personen: 1 konijn, in stukken; 2 uien, in ringen; 40 gram boter; peper en zout; 2 flesjes Rodenbach; 3 dl room; 1 koffielepel (dessertlepel) Dijonmosterd; gehakte peterselie. Verhit de boter in een grote braadpan en bak het vlees rondom aan. Kruid met peper en zout. Haal het vlees uit de pan en fruit de uien in de bakboter zonder ze bruin te laten worden. Blus met het bier, doe de stukken weer terug in de pan en laat dit, afgedekt, 1 uur zachtjes stoven. Haal de konijnstukken opnieuw uit de pan en houd ze warm. Voeg de room bij de saus en laat deze wat inkoken. Roer er de mosterd door, laat het vlees nog even doorwarmen in de saus, doe alles over in een schaal en bestrooi het geheel royaal met peterselie. Lekker met gebakken champignons en amandelkroketjes, vindt Thérèse Desmedt. En daarin heeft ze helemaal gelijk. Alma Huisken",Is about food
