id,predicted_category,original_text,true_label
http://resolver.kb.nl/resolve?urn=KBPERS01:003195015:mpeg21:a00429:ocr,Is not about food,"Advertentie Koeltechnisch bureau Midden-Holland te Gouda Zoekt op korte termijn een: Elektromonteur (Lts/MTS-E niveau) Koeltechnisch servicemonteur Aankomend koelmonteur Informatie: Tel. nr. (0182) 52 99 90 ArtBusiness for Advertising Bestaat uit een klein team jonge mensen en werkt o.a. voor reatil en business to business klanten. Wij zijn op zoek naar een Zelfstandige DTP-er Een echte MAC-specialist met enkele jaren ervaring. Wij zijn file vrij bereikbaar met enkele jaren ervaring. Kom eens kennismaken en bel ons voor een afspraak. Alblasserdam- Ohmweg 41 - 078-6916666 Reageren op een advertentie onder nummer? Zend uw brief aan: Algemeen Dagblad, Afd. Tips, Postbus 8757, 3009 AT Rotterdam. Vergeet vooral niet in de linkerbovenhoek van de envelop het nummer uit de advertentie te vermelden! frL-k , (G? u GT Personeelsdiensten zoekt Proces Operator (VAPRO A, B, C) Stock Control Medewerker Assistent boekhouder Loodgieter Reach Truck Chauffeur Metaalbewerker Lasser Machine bankwerker Draaier Bel 010-4136524 (Rotterdam) 078-6135533 (Dordrecht) of 0181-214477 (Rozenburg) Meer informatie www.gtpd.nl Voor particulier gezocht: keurige bedreven handyman / klusser die in staat is eenvoudige schoonmaakwerkzaamheden en andere klussen rond het huis zelfstandig uit te voeren. 30 uur per week flexibel en in goed overleg in te vullen. Br.o.nr. 21754387 bur. v.d. bl. Gratis brochure cocktailbartendercursus 020-4274116 of www.barschool.nl TeleworX zoekt: KLANTENSERVICEMEDEWERKERS ft/pt. Info: 010-2409929 Enquêteurs gezocht i.v.m. onderzoek behoud tropisch regenwoud. In de regio's Haarlem, Arnhem, Zwolle. Den Haag, Amsterdam en Den Bosch voor 6 tot 8 uur per week. Interesse? Schrijf naar NeQu Holding B.V., Postbus 412, 7100 AK Winterswijk of e-mail naar info@nequholding.nl zie voor vacatures www.nequeholding.nl MARO SERVICE DETA. z.m.s. hoge drukreinigers i.b.v. certificaat, industriële reinigers i.b.v. VVA1, schoonmakers, laders en lossers. Tevens zoeken wij vakantie medewerkers. Werk voor langere periode of contract mogelijk. Voor reactie bellen onder kantoor tijden op 0180415044. REISBEGELEIDERS gezocht voor fietsvakanties in Frankrijk/ Zwitserland. Periode juli/ augustus. Min. 4 weken. Vaste standplaats. Handig met fietsen. Echtpaar ook welkom. Rijbewijs BE. Info.: 010-2141228 of brief naar Fiets-Relax-Vakanties, postbus 2007, 3000 CA R'dam. Ex... Abonnementen, spaaradvies, kozijnen, time Share. Speaker, parket of alarm VERKOPER? Wil je een topproduct vertegenwoordigen en daarmee veel geld verdienen? Bel dan ma, t/m vrij. 010-2581899 Moderne hondentrimsalon in Rotterdam vraagt parttime hondentrimster of stagiaire. 010-2200673 / 06-53631927 Werk voor JEZELF vanuit huis. www.verdienextra.com (code 3278) pt/ft Technisch personeel <ok Keuken en Bad te Barendrecht is een dynamisch bedrijf net leveranties aan zowel particuliere als op projectbasis. Omdat er een sterke groei is van onze activiteiten hebben wij , Dinnen ons team dringend behoefte aan een aantal gezellige jollega's die er met ons de schouders willen onderzetten. Wij zoeken - Keuken/ Badkamermonteurs -Tegelzetters - Loodgieters Wij bieden een zelfstandige baan met naast veel doorgroeimogelijkheden, een uitstekend salaris, opname in de spaarloonregeling, auto van de zaak en nog veel meer aantrekkelijke emolumenten. Schriftelijke sollicitaties aan de directie van Kok Keuken en Bad Kamerlingh Onnesweg 28 2991 XL Barendrecht Wilt u direct een afspraak maken bel dan 010-4 799 799 en vraag naar de heer N.F. Been des Corps bv Voor projecten in de regio Utrecht zijn wij op zoek naar: Project inkoper Info: Carola van Barneveld Voor projecten in de regio Zoetermeer zijn wij op zoek naar: Pipe stress engineer Info: Helene van Zijl Voor projecten in de regio Oost Nederland zijn wij op zoek naar: Civiele toezichthouders Info: Patrick de Lange/ Mark Pijnappels Telefoon: 070 - 315 95 85 Telefax: 070- 315 95 90 E-mail: info@descorps.nl www.descorps.nl JL Van Dijk Employment Services Detachering, werving en selectie van technisch personeel Tek./Konstrukteur Piping of staalbouw, MTS wtb, Autocad ervaring, regio Rotterdam Project Begeleider MBO/HBO, t.b.v. voorbereiding grootschalige RWS projecten, regio N.Holland Voor een uitgebreide functie omschrijving zie: www.vandijkwerkt.nl Tel.: 078-6549060. Fax: 078-6549125. E-mail: info@vandijkwerkt.nl Madame Curiestraat 2, 3316 GN Dordrecht Prisma Meten en Uitzetten B.V. te Nijkerk zoekt zelfstandige MAATVOERDERS, landmeter voor werk in de Randstad. Opleidingsniveau HAVO-MBO. Goede vooruitzichten in jong bedrijf. Bel voor een nieuwe uitdaging 033-2538400. Hoezo, niet echt tevreden!! Kom vanavond eens met een prettig gevoel thuis, neem gewoon ontslag en kom werken' bij Wim Bakker (Zonder ruime ervaring is het absoluut onzinnig om te solliciteren) Bel Bouwtrust 078-6832012. I IPS doen het! Lees maar.",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003230021:mpeg21:a00032:ocr,Is not about food,"illegale kap kost stadsdeel geld Imsterdam - Het stadsdeel Amaerdam-Noord moet 5000 gullen overmaken aan de stichting HetNoord-Hollands Landschap. Dat heeft justitie het stadsdeel lataweten. Zo niet, dan zal zij het Stadsdeel vervolgen voor het ille;aal omzagen van 64 bomen. Daarbij gingen onder meer appelbomen, meidoorns, sierkersen en populieren tegen de vlakte.",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003290007:mpeg21:a00146:ocr,Is about food,"Afvallen is stoer ALBERT KOK Van de meisjes tussen 16 en 19 jaar kampt 17 procent met overgewicht; bij jongens in dezelfde leeftijd gaat het om 11 procent. Bij de AVRO leggen ze zich daarbij niet neer. Deze omroep, die gezondheid als een speerpunt van de programmering beschouwt, gaat de komende drie maanden met zes jongeren en hun overgewicht in de slag. In 13 wekelijkse afleveringen volgt presentator Sipke Jan Bousema hen bij hun pogingen om minder te eten, meer te bewegen en af te maken waarmee ze begonnen zijn. Sherida is een van die jongeren. Ze is 15 jaar en weegt 110 kilo. Wordt veel gepest op school en als ze in de spiegel kijkt, ziet ze een 'lelijk, dik meisje'. Gelukkig voor Sherida zien de twee coaches die haar en haar vijf lotgenoten zullen begeleiden, iets heel anders. 7.ij zien een 'heel leuk meisje', dat met hun hulp veel vet gaat verliezen. Met een eigen camera leggen de deelnemers hun leven vast. We volgen hen op school, tijdens sociale activiteiten en bij hun trainingsprogramma. Op de stormbaan leren ze letterlijk en figuurlijk met hindernissen om te gaan en angst te overwinnen. Uiteindelijk is er één winnaar die met een - nog geheime - prijs aan de haal gaat. De titel van de serie - Vet! - is al net zo stoer als de verpakking van de boodschap. In aan populaire jongerenzenders ontleende cameravoering en met een vette beat eronder worden de deelnemers voorgesteld. De doelgroep begrijpt het meteen: dit is geen Ochtendgymnastiek. VET! Elke maandag, 19.55 uur, Nederland 2. De Nederlandse jeugd moet gezonder leven, vindt de AVRO. De nieuwe tv-serie Vet! helpt daarbij. FOTO Reuters",Is about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003568007:mpeg21:a00122:ocr,Is about food,"Koude soep ETEN Met typisch Hollands weer achter de knopen (de ene week moet de kachel aan, de andere week alle beschikbare ventilatoren) gaan we over tot een koude soep, voor 4 personen. Veel koude soepen zijn eerst warm geweest, dus de weerkaart niet overzien kunnende, laat ik u de keuze. Er wordt eerst een bouillon getrokken, onder meer van de stelen van broccolistronkjes, die door velen van ons worden weggegooid, schat ik in. Hoeft niet, ze kunnen, in lange halen geschild en daarna gekliefd, in de bouillon. Terwijl deze gaart, gaan er drie paprika's in de oven, om ze eens flink te blakeren. Daarna de afwerking. Leg 3 dieprode paprika's op een platte ovenschaal en rooster ze op 225° C tot ze zwart zien. Draai ze daartoe regelmatig om. Stop ze, eenmaal geblakerd, stuk voor stuk een kwartier in een plastic zakje. Voor de bouillon: 4 stelen van broccolistronkjes; 2 kleine uien; 2 kleine aardappels; 6 zwarte peperkorrels. Hak de groenten in stukken en zet ze op in 1,5 liter koud water. Breng het geheel aan de kook en laat het 35-40 minuten zachtjes pruttelen. Zeef de bouillon en zet hem opnieuw op, met geheel nieuwe onderdelen: 2-3 courgettes, in dobbelstenen; 1,5 groente-bouillonblokje; 2 theelepels gedroogde basilicum; 2 volle theelepels pimenton picante (gerookt Spaanse paprikapoeder, eventueel 'gewoon' poeder, maar dan wel pittige); 2 knoflooktenen, in schijfjes. Vul de bouillon aan tot 1,25 liter, breng alle onderdelen aan de kook en laat ze zachtjes 30 minuten pruttelen. Haal de paprika's tevoorschijn, verwijder vel, zaadlijsten en zaad, voeg ze toe aan de soep en pureer deze tot een lobbig geheel. Proef of er zout of peper bij moet. Serveer hem direct of laat hem afkoelen. Lekker met dungesneden, licht zuurdesembrood, gedipt in soepele Spaanse olijfolie. Alma Huisken",Is about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003244019:mpeg21:a00212:ocr,Is not about food,"Advertentie »— [Tips] 010-406 6066 MET TIPS BEREIKT U BIJNA 1,3 MILJOEN LEZERS VAN 13 JAAR OF OUDER! (Bron NPM mei 2003 - april 2004) Fax: 010 - 406 6965 E-mail: tips@amg-pcm.nl Zaken en transacties BV, Ltd of (belastingvrije) Euro-BV Ldaag al veilig ondernemen zonder privé-aansprakelijkheid M anoniem en belastingvrij via Jersey,Zwitserland of Antillen JIIAEDVLIEG JURISTEN BV 070-4161919 of WWW.QJ.NL L CV, Ltd, Trust, Tax Planning. Ondernemen zonder privésansprakelijkheid of kapitaaleis. Vermogensbescherming, jelastingbesparing via Cyprus. HAAGS JURISTEN COLLEGE. |lel, 070-4262600, www.HJC.nl lij kunnen geen enkele AANSPRAKELIJKHEID aanaarden, voor schade van ielke aard dan ook, ontstaan (oor het niet tijdig of onjuist fatsen van advertenties. oor koel- en vriesinstallaties, iipermarktmeubelen, Airconjtioning. Nieuw en. gebruikt, nderhoud en reparatie. IDDEN-HOLLAND. Tel. )t82-529990. ïonneschermen, jaloezieën, imellen horren enz. tot 30% lorting. Aluminium en Kunsthof ramen, deuren, schuifouien enz. PEGERO, Kleiweg I60, 010-4221455. Cursus AANDELENHANDEL daytraden. Winst bij stijgende en dalende koersen. Tel. 010 - 5192115 robwessels.nl MERANTI geprofileerd kozijnhout, A-kwal., € 6,75 p.m. ex. Min.afn. 100 m. 023-5259444 www.haarlemsehouthandei.nl VUURWERK Kabalt Kalkovenweg 5 Alphen a/d Rijn. Alle dagen open m.u.v. kerst. Exclusieve Pro-Line dealer - KOELA/RIESCONTAINERS -3, 6 en 12m alle soorten, ook diesel-elektr. 010-4622919. www.DATISGOEDKOOP.nl www.datisgoedkoop.nl www.datisgoedkoop.nl Horeca 80NNEWITS HORECA CENTRUM. In- en verkoop tan apparatuur en meubilair, twen gebruikt. 010-5116769. oww.bonnewits.nl CAFÉ-BAR R'dam-Z. nabij I Zuidplein. Brouwerij vrij, Hr. f C1300 p.mnd. Kps. € 70.000. ; Zie foto www.wbk-horeca.nl WBK 010-2439966 v. 10-17u. CAFÉ-BAR Rotterdam-C. Leuk bruin café. Hr. € 1.050,p.mnd. Koopsom € 65.000,-. Zie foto www.wbk-horeca.nl WBK 010-2439966 v. 10-17u. BOUTER & KOK horecainventarissen R'dam, Lisse, Duiven, A'dam: 010-4661111 Aan-verkopen-beëd.taxaties? www.horecazaken.nl Sima Hor. Mak. 010-5910824",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003575023:mpeg21:a00058:ocr,Is about food,"Rijkdom van de natuur groeit door kadavers Dode edelherten en wilde zwijnen blijven sinds drie jaar liggen in natuurgebieden van Natuurmonumenten. Ze vormen een bron van voedsel voor duizenden dieren, waaronder in Nederland uitgestorven gewaande kevers. Door Hans Botman Rheden - Op zo'n 50 meter van het wandelpad in de Veluwezoom ligt een hinde van het edelhert. Het beest is zes uur eerder afgeschoten in het kader van het populatiebeheer. Tientallen kleine vliegjes verzamelen zich rond de ogen en de neus. ,,Met de anus de zachtste delen van het dier en daardoor het meest in trek"", zegt Harm Piek, beleidsmedewerker bij de Vereniging Natuurmonumenten. Over zes dagen is er nog maar 15 procent van het onfortuirilijke hert over. Indietijdhebbengroteredieren als vossen, wilde zwijnen, muizen en vogels als raven, kraaien en zee-arenden zich tegoed gedaan aan het kadaver. Dikke blauwe en groene vliegen hebben hun eitjes afgezet en het wemelt later van de maden. ""Vliegen ruiken een kadaver al van tientallen kilometers afstand"", aldus Piek. Inmiddels is er een bescheiden onderzoek gedaan naar de 'necrofiele levensgemeenschappen', zoals Piek ze noemt. ""Het blijkt dat zo'n 23.000 insecten eten vinden in een kadaver van zo'n 100 kilo. En dat dier is na twee, drie weken volledig vergaan. De botten worden langzaam opgepeuzeld door muizen. Onder de 60 soorten kortschildkevers zijn er zeven totaal nieuw voor Nederland. En de aasoeverkever is sinds de jaren 30 niet meer gesignaleerd. Joost mag weten waar ze vandaan komen. "" In een later stadium eten roofwespen weer van de maden en kan er nieuwe vegetatie ontstaan op de plek waar het kadaver lag. ""Het is een natuurlijk proces"", zegt Piek. ""De rijkdom wordt sterk bevorderd."" Natuurmonumenten laat dan weliswaar geen kadavers langs de wandelpaden liggen, maar treedt wel meer naar buiten met het beleid. Piek: ""Hoewel er mensen zijn die liever niet met een dood dier willen worden geconfronteerd, organiseren we nu ook excursies. De acceptatie is niet zo gering als we dachten. Vooral kinderen benaderen het hele proces metinteresse. Ouderen zijn er iets negatiever over, al draaien ze na uitleg wel bij."" In het verleden werden de herten en zwijnen verkocht aan de poelier. Langzamerhand wordt meer geaccepteerd dat de dode dieren blijven liggen. André ten Hoedt, bioloog in de Veluwezoom:""Beginjaren7ohaddenwe in korte tijd twee grote stormen, waardoor veel bomen sneuvelden. Het dode hout ruimden we niet op, waar veel protest tegen kwam. Toch is het juist goed voor een bos, weten we nu. Zo vormen herten en zwijnen na hun dood ook een verrijking voor de natuur. We doen nu verder onderzoek naar de acceptatie en wellicht wordt het ooit beleid. "" Bij Staatsbosbeheer, een andere grote terreinbeheerder, worden dode dieren soms ook niet opgeruimd, zoals in de Oostvaardersplassen. ""Afschot in onze gebieden gebeurt door buitenstaanders en jagers nemen hun prooi mee"", zegt Jan Kuipers van Staatsbosbeheer. ""Maar we zijn er niet op tegen."" LP F-Kamerlid Wien van den Brink stelde onlangs vragen over het fenomeen, bang als hij was voor schade aan de veeteelt. ""Het risico is nihil"", zegt Harm Piek. ""Dat is alleen het geval wanneer het dier tijdens zijn leven al mkz, tuberculose of varkenspest had. Zelfs voor miltvuur en botulisme hoeven we niet bang te zijn, blijkt uit onderzoeken."" Het kadaver van een dood zwijn in de Veluwezoom is voedsel voor talloze dieren. FOto cor de kock",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003224016:mpeg21:a00242:ocr,Is about food,"Advertentie Hotel Restaurant Overbosch Prachtige 'nazomer' - zonnestralen door de bossen! Kom kijken, wandelen, fietsen, ontspannen, genieten van uw tijd! Hooiweg 23, 3886 PM Garderen, tel: 0577-461314 Internet: www.overbosch-horeca.nl e-mail: lnfo@overbosch-horeca.nl In de bossen. Op de Veluwe. Centraal gelegen, A1 afslag 17 Weekend: 3 dagen, 2 nachten, 2 x royaal ontbijtbuffet, 2 x driegangendiner: € 125,00 pp Midweek: 5 dagen, 4 nachten, 4 x royaal ontbijtbuffet, 4 x driegangendiner € 250,00 pp Week: 8 dagen, 7 nachten, 7 x royaal ontbijtbuffet, 7 x driegangendiner € 437,50 pp Comfortabele kamers, prachtige terrassen, gezellig Grand Café, Sfeervol restaurant, privé sauna, 'eigen bos' met spelmogelijkheden, speeltuin, ruime parkeergelegenheid en afgesloten fietsenstalling, gratis wandel/fietsroutes en kaart van de omgeving. Gastvrij Genieten. Op uw verzoek sturen wij u graag onze folder toe. UTRECHT DRIEBERGEN: bosrijk gelegen rustige kamers sfeervol Grand Café, royale Duffetdiners. Arr. v.a. €59,50. Hotel De Bergse Bossen 0343-528150 www.debergsebossen.nl NOORD-HOLLAND ZOEKT u een sfeervol Hotel in Bergen, www.hotel 1900.com of telefoon 072-5812771 ZUID-HOLLAND SCHEVENINGEN Hotel Noordzee*** gezellig familiehotel, 50 m v/h strand en nabij circustheat. 2pers.kmr. evt. zeezicht l/o €40,00. Dinerarr. of gourmetarr. €55,- Gratis glas wijn en entree Casino. Prijs p.p.p.n. en o.b.v. 2 pers. 070-3520204. www.notelinscheveningen.nl ZEELAND ER-OP-UIT vakanties. Hotel Sanders de Paauw in Sluis. Bijv.: 3 n. I.o. € 88 p.p, h.p. € 124 p.p, 5 nachten I.o. € 141 p.p, h.p. € 201 p.p. 7 km v. Cadzand / Knokke. info 0117-461224 www.hotel-sluis.nl",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003195008:mpeg21:a00064:ocr,Is not about food,"Provesano, 't paradijs van Pim Door onze correspondent Aart Heering Provesano - Provesano di San Giorgio della Richinvelda. Een hele naam voor een handjevol huizen met een kerkje en een café-restaurant aan de voet van de Alpen in het Italiaanse gewest Friuli. Naast de kerk staat een eenvoudig, pas gerestaureerd natuurstenen huis van drie verdiepingen met een door patriottisch oranje gesausde muren omgeven terras. Rocca Jacoba, genoemd naar zijn moeder, was het toevluchtsoord waar Pim Fortuyn letterlijk en figuurlijk afstand nam van zijn hectische Hollandse leven. Nu zijn de luiken gesloten en hangt de vlag met wapen van de familie Fortuyn - een griffioen tegen een azuren fond - halfstok. Voor het huis ligt een dozijn boeketten, een paar waskaarsen en een enkele boodschap: 'Adieu dappere Pim, je blijft onvergetelijk'. Een gebrekkig Nederlands sprekend meisje, dochter van een van de vele Provesanesi die een deel van hun werkzame leven in Nederland hebben doorgebracht, zet er een pot met witte azalea's naast. ""Ik kende zijn politieke ideeën niet, maar ik kwam hem hier vaak tegen en vond hem een aardige man. Ik vind het verschrikkelijk dat hij op zo'n beestachtige manier aan zijn einde is gekomen"", zegt ze sober. Pastoor Piergiorgio Rigolo zag zijn buurman vaak. ""Een innemende en correcte heer, soms elegant gekleed en soms in T-shirt en korte broek, die in de kerk de vijftiende-eeuwse fresco's kwam bewonderen."" Voor de uitbater van het dorpscafé, Eddi Grandi, was Fortuyn een regelmatige klant. ""Hij kwam hier vaak iets drinken en kon dan uren lang blijven lezen. Hij was hier graag gezien, maar niemand hier had er enig idee van dat hij belangrij k was. "" Voor zijn vrouw Vilma was Fortuyn vooral een vrolijke man. ""Hij straalde levenslust uit. Als hij hier kwam, dan gingen alle ramen open, alle lichten aan en werd er meteen muziek opgezet. We hebben hem nooit nijdig gezien en hij was bereid tot een praatje, al sprak hij niet goed Italiaans. f e kon zien dat hij van het leven wilde genieten. We zullen hem missen."" Honderd meter verderop, in een groot huis mét het Nederlandse wapen op de poort, woont de man die Fortuyn twee jaar geleden overhaalde om hier een huis te kopen. De 59-jarige Bruno Ambrosio kwam in 1963 als tegelzetter naar Nederland, waar hij zijn vrouw Marjan ontmoette. Nu verdeelt hij zijn tijd tussen Provesano en zijn natuursteenbedrijf in Lemmer. Ambrosio is een van de vele Friulanen die vanuit dit vroeger doodarme gewest zijn geëmigreerd als marmerwerkers, terrazzo-vloerenleggers en metselaars. Vanuit Provesano kwamen velen in Nederland terecht; verscheidenen keerden later terug met een Nederlandse echtgenote. Zodoende staat één straat in het 500 inwoners tellende gehucht nu bekend als 'de weg van de Nederlandsen'. Zijn ontmoeting met Fortuyn verliep volstrekt toevallig: ""Twintig jaar geleden was ik de trap voor het universiteitsgebouw in Groningen aan het restaureren. Toen vroeg Pim, die daar werkte als docent sociologie, mij of ik bij hem thuis een stenen vloer kon aanleggen. Tijdens dat karwei kwamen we aan de praat en daaruit is een heel hechte vriendschap gegroeid."" Fortuyn was jarenlang een geregelde gast in Ambrosio's boerenwoning in Gaasterland en heeft acht jaar samengewoond met Ferry, de broer van zijn vrouw. ""Daarom noemde hij mij zijn zwager. Hij was daar blij mee, en ik ook. Hij was een deel van de familie."" Twaalf jaar geleden kwam hij voor het eerst met de Ambrosio's mee naar Provesano. ""Later kwam hij hier elke twee maanden een paar dagen. Hij kwam hier tot rust en de eenvoud van de mensen hier trok hem. Vriendelijk, gewoon, recht voor zijn raap, net als in Friesland."" Twee jaar geleden kocht Fortuyn een bouwvallige woning en vorig jaar september was de verbouwing van Villa Jacoba voltooid. ""Hij was de koning te rijk en nodigde mij en mijn vrouw uit voor een inwijdingsmaaltijd. Want hij kon goed koken"", herinnert Ambrosio zich. In Friuli was Fortuyn volgens hem 'incognito, als gewoon mens'. ""En hij was ook een gewoon mens! Meer dan eens heb ik hem hier in de kerk zien prevelen, omdat hij twijfelde over het leven. Hij was helemaal niet zoals hij werd afgeschilderd in de media. En wie hem zo zwart heeft gemaakt, die is verantwoordelijk voor zijn dood!"" In Provesano probeerde Fortuyn ook de Italiaanse politiek te volgen. ""Hij was vooral geïnteresseerd in Berlusconi"", zegt Ambrosio. Dat beaamt Elio De Anna, de president van de provincie Pordenone, waarin Provesano ligt. ""Omdat hij wist dat ik lid ben van Berlusconi's partij, wilde Fortuyn graag met me komen praten. Ik had daar zelf ook wel oren naar, want ik begreep dat onze ideeën elkaar erg na lagen. Vooral waar het gaat om immigratie en de botsing tussen onze cultuur en die van de islam."" De Anna laat zijn afsprakenboek zien, waarin op 25 april staat: 'Gesprek met Nederlands politicus'. Maar Fortuyn moest op die datum terug naar Nederland en stelde daarop 3 of 4 mei voor, toen De Anna echter in het buitenland was. Na zijn terugkeer zouden ze een nieuwe afspraak maken ""En toen kon het niet meer, omdat hij was vermoord."" Op 25 april was Fortuyn voor het laatst in Provesano. Wanneer hij over een maand of twee terugkomt, dan zal dat zijn in het kerkhof even buiten het dorp. Een bescheiden dodenakker met marmeren tombes, bronzen Mariabeelden, plastic bloemen en foto's van de overledenen. Rust en barok, de beide dingen die Fortuyn zocht in Provesano en Italië. Ambrosio regelt het lijktransport en de teraardebestelling en zal bovendien de tombe van zwart met wit marmer vervaardigen. ""Ik wist al lang dat Pim hier begraven wilde worden. We hadden zijn maten al eens genomen in een modeltombe. Het is verschrikkelijk dat het nu al echt moet, maar het is het laatste wat ik voor een goede vriend kan doen"", zegt hij met brekende stem. Bruno Ambrosio was de man door wie Fortuyn in Provesano di San Giorgiodella Richinvelda belandde. foto's massimiliano missinato Voor het hek van Rocca Jacoba, het huis van Fortuyn in Italië, zijn ook enkele boeketten gelegd.",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003212019:mpeg21:a00046:ocr,Is about food,"Advertentie Advertentie Een GRATIS <|g2Mü^FORNUIS VOOR DE LIEFSTE MOEDER VAN Nederland! Tinello keukens geeft op moederdag een Boretti-fornuis weg aan de liefste moeder van Nederland. Schrijf of e-mail ons dus om te vertellen waarom jouw moeder de liefste is en misschien wint zij wel dat schitterende fomuisl tinellc KEUKEN & INTERIEUR BEVRIJDINGSWEG 6, KAATSHEUVEL, TELEFOON: 0416-277917, E-MAIL: INFO@TINELLO.NL, WWW.TINELLO.NL",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003244006:mpeg21:a00080:ocr,Is not about food,"Advertentie Zuid-Holland Rotterdam e.o. Luxe/Riante 6 kamer watervilla met inpandige garage en grote kelder. Beg.gr.: atelier/ slaapkamer, toilet. 1e: splitlevel woonkamer open keuken, royale living van ca. 70 m2 met groot terras die uitzicht biedt op de Hollandse IJssel. 2e: 3 slaapkamers, bad en douche met toilet. 3e: Grote slaapkamer met balkon. Woonopp: 185 m2 ca. 800 m3 inhoud! Onder de Linden 11 te Krimpen a/d IJssel. Nieuwbouw € 640.000 k.k. Tel. 06-51302239 www.realmatters.nl Te koop een luxe 5- kamerwoning gelegen aan de Mullerpier, 4 verdiepingen met garage. Beg. grond: atelier, toilet en bergruimte. 1e: Woonkamer met open keuken en groot terras. 2e: 2 slaapkamers, bad/douche, toilet. 3e: 1 slaapkamer, bergkast met balkon. St Jobs-kade 874, Rotterdam, €415.000 k.k. Tel. 06- 51302239 www.realmatters.nl Hogema verkoopt ook üw woning geen resultaat = geen kosten Bel vr een vrijblijvende taxatie HOGEMA VBOmakelaars (010)4665555. IEPENDAAL 45: Moderne en ruime 5 kmr eengezinswoning in Vreewijk, met grote zonnige achtertuin op West. Woonk. met openhaard, complete keuken, badkamer met ligbad en douche, 4 slaapkamers. Vr.pr. € 222.500,- k.k. Inl.: Hagendoorn NVM Makelaardij www.hagendoorn.net 010 21 21 369 Ca. 80 schitterende woningen in Bergschenhoek e.o. www.fonk.nl 010-5219660. Schiedam SCHIEDAM-Centrum Op een A-locatie gelegen diverse ruime vijfkamerappartementen. Eigen grond. Bwjr 1933. Aanv. per direct. Vr.pr. € 89.000 tot € 124.900 k.k. Info: SBF Makelaardij. Tel.nr. 010-4113570 of www.sbf.nl Lid NVM. DUNANTSTRAAT 10a R'dam (Centrum-Delfshaven): Zeer ruim 4 km.app. van 2 verd. met eigen entree, keuken, balkon, badkm. met ligbad, OV op loopafstand. Info: 0168386010 Maxxinvest BV Woninggids Rotterdam bestellen..even bellen HOGEMA VBO-makelaars 010-4665555 Hoekse Waard Woninginfo Hoeksche Waard. Mak. VELDHOEN&ROMEIJN Tel. 0186-619300 Lid NVM www.veldhoen-romeijn.nl Tips worden gezien door ca. 1.375.00 mensen, dus verkoopt u met een Tip snel uw woning. Wilt u een Tip adverteren? Bel (010) 406 60 66 i Zeeland OUD VOSSEMEER: Gereno- Tips worden gezien door ca. (w /eerde woonboerderij voor de 1.375.00 mensen, dus ver- Or schte dierenliefhebber! koopt u met een Tip snel uw da 3r.n.o.t.k. tel: 0165-520295 woning. Wilt u een Tip adverte- 9e vww.remax.nl ren? Bel (010) 406 60 66 wc",Is not about food
http://resolver.kb.nl/resolve?urn=KBPERS01:003185025:mpeg21:a00031:ocr,Is about food,"Advertentie Advertentie Ons recept t/m woensdag: Heerlijk Hollands Bloemkool perstuk «■-jq van-2r4tr voorl./y Struik groentesaus kaas, kerrie of tuinkruiden per pot 1 OH van-lr9fr voor l.Z_y Oh Slavinken* kilo 2.3.4.5 a rn vanlërSO' voor y.DU Serveertip: Een zoet vinkje. Bestrijk de slavink voor een knapperig 'zoetje' voor het bakken heel dun met wat vloeibare honing. En onze lekker belegde boterham: 3halen, 2 betalen: Oh Zaanse snijders 3 broden naar keuze CIO van^rTT"" voor 0.10 Oh Katenspek 100 gram 1 on van-2r3fr voor l.Oy Deze aanbiedingen zijn alleen geldig met de AH Bonuskaart 0 t/m woensdag 1 maart a.s. 'Vleesaanbiedlng vanaf dinsdag. | ai o",Is about food
